_BCC_Bacharelado em Ciência da Computação_BC1513_Redes de Computadores_3_1_4_Obrigatória_Obrigatória_Processamento da Informação_N_SA_1_70_70_4_4_Informática_Semanal_
_BCC_Bacharelado em Ciência da Computação_BC1435_Análise de Algoritmos_4_0_4_Obrigatória_Obrigatória_Algoritmos e Estruturas de Dados I_D_SA_1_70_70_4_4___
_BCC_Bacharelado em Ciência da Computação_BC1435_Análise de Algoritmos_4_0_4_Obrigatória_Obrigatória_Algoritmos e Estruturas de Dados I_N_SA_1_70_70_4_4_Informática_Semanal_
_BCC_Bacharelado em Ciência da Computação_MC3201_Compiladores_3_1_4_Obrigatória_Obrigatória_Linguagens Formais e Automata_D_SA_1_70_70_4_4_Informática_Semanal_
_BCC_Bacharelado em Ciência da Computação_MC3201_Compiladores_3_1_4_Obrigatória_Obrigatória_Linguagens Formais e Automata_N_SA_1_70_70_4_4_Informática_Semanal_
_BCC_Bacharelado em Ciência da Computação_BC1508_Engenharia de Software_4_2_4_Obrigatória_Obrigatória_Algoritmos e Estruturas de Dados I_D_SA_1_70_70_6_6_Informática_Semanal_
_BCC_Bacharelado em Ciência da Computação_BC1508_Engenharia de Software_4_2_4_Obrigatória_Obrigatória_Algoritmos e Estruturas de Dados I_N_SA_1_70_70_6_6_Informática_Semanal_
_BCC_Bacharelado em Ciência da Computação_MC3307_Computadores, Ética e Sociedade_2_0_4_Obrigatória_Obrigatória_Não há_D_SA_1_70_70_2_2_Informática_Semanal_
_BCC_Bacharelado em Ciência da Computação_MC3307_Computadores, Ética e Sociedade_2_0_4_Obrigatória_Obrigatória_Não há_N_SA_1_70_70_2_2___
_BCC_Bacharelado em Ciência da Computação_MC7110_Estágio Supervisionado em Computação I_8_0_8_Obrigatória_Obrigatória_Não há_N_SA_1_70_70_3_3___
_BCC_Bacharelado em Ciência da Computação_MC7110_Estágio Supervisionado em Computação I_8_0_8_Obrigatória_Obrigatória_Não há_D_SA_1_70_70_3_3___
_BCC_Bacharelado em Ciência da Computação_MC3104_Projeto de Graduação em Computação I_8_0_8_Obrigatória_Obrigatória_Não há_D_SA_1_70_70_8_8___
_BCC_Bacharelado em Ciência da Computação_MC3104_Projeto de Graduação em Computação I_8_0_8_Obrigatória_Obrigatória_Não há_N_SA_1_70_70_8_8___
_BCC_Bacharelado em Ciência da Computação__Disciplina de Opção Limitada I (a ser definida) _2_2_4_Opção Limitada_Opção Limitada__N_SA_1_70_70_4_4_Informática_Semanal_
_BCC_Bacharelado em Ciência da Computação__Disciplina de Opção Limitada I (a ser definida)_2_2_4_Opção Limitada_Opção Limitada___SA_1_70_70_4_0_Informática_Semanal_
_BCC_Bacharelado em Ciência da Computação__Disciplina de Opção Limitada II (a ser definida)_2_2_4_Opção Limitada_Opção Limitada___SA_1_70_70_4_0_Informática_Semanal_
_BCC_Bacharelado em Ciência da Computação__Disciplina de Opção Limitada II (a ser definida) _2_2_4_Opção Limitada_Opção Limitada___SA_1_70_70_4_0_Informática_Semanal_
_BCC_Bacharelado em Ciência da Computação__Disciplina de Opção Limitada III (a ser definida)_2_2_4_Opção Limitada_Opção Limitada___SA_1_70_70_4_0_Informática_Semanal_
_BCC_Bacharelado em Ciência da Computação__Disciplina de Opção Limitada III (a ser definida)_2_2_4_Opção Limitada_Opção Limitada___SA_1_70_70_4_0_Informática_Semanal_
_BCT_Bacharelado em Ciência e Tecnologia_BC0002_Projeto Dirigido_0_2_10_Obrigatória_Obrigatória_Não há_D_SA_5_45_225_10_10___
_BCT_Bacharelado em Ciência e Tecnologia_BC0002_Projeto Dirigido_0_2_10_Obrigatória_Obrigatória_Não há_N_SA_5_45_225_10_10___
_BCT_Bacharelado em Ciência e Tecnologia_BC0002_Projeto Dirigido_0_2_10_Obrigatória_Obrigatória_Não há_D_SB_1_45_45_2_2___
_BCT_Bacharelado em Ciência e Tecnologia_BC0002_Projeto Dirigido_0_2_10_Obrigatória_Obrigatória_Não há_N_SB_1_45_45_2_2___
_BCT_Bacharelado em Ciência e Tecnologia_BC0003_Bases Matemáticas_4_0_5_Obrigatória_Obrigatória_Não há_N_SA_1_90_90_4_4___
_BCT_Bacharelado em Ciência e Tecnologia_BC0003_Bases Matemáticas_4_0_5_Obrigatória_Obrigatória_Não há_N_SB_1_90_90_4_4___
_BCT_Bacharelado em Ciência e Tecnologia_BC0004_Bases Epistemológicas da Ciência Moderna_3_0_4_Obrigatória_Obrigatória_Não há_D_SA_4_90_360_12_12___
_BCT_Bacharelado em Ciência e Tecnologia_BC0004_Bases Epistemológicas da Ciência Moderna_3_0_4_Obrigatória_Obrigatória_Não há_N_SA_4_90_360_12_12___
_BCT_Bacharelado em Ciência e Tecnologia_BC0004_Bases Epistemológicas da Ciência Moderna_3_0_4_Obrigatória_Obrigatória_Não há_D_SB_2_90_180_6_6___
_BCT_Bacharelado em Ciência e Tecnologia_BC0004_Bases Epistemológicas da Ciência Moderna_3_0_4_Obrigatória_Obrigatória_Não há_N_SB_2_90_180_6_6___
_BCT_Bacharelado em Ciência e Tecnologia_BC0005_Bases Computacionais da Ciência_0_2_2_Obrigatória_Obrigatória_Não há_D_SA_1_30_30_2_2_Informática__
_BCT_Bacharelado em Ciência e Tecnologia_BC0005_Bases Computacionais da Ciência_0_2_2_Obrigatória_Obrigatória_Não há_N_SA_1_30_30_2_2_Informática__
_BCT_Bacharelado em Ciência e Tecnologia_BC0102_Estrutura da Matéria_3_0_4_Obrigatória_Obrigatória_Não há_D_SA_1_90_90_3_3___
_BCT_Bacharelado em Ciência e Tecnologia_BC0102_Estrutura da Matéria_3_0_4_Obrigatória_Obrigatória_Não há_N_SA_1_90_90_3_3___
_BCT_Bacharelado em Ciência e Tecnologia_BC0103_Física Quântica_3_0_4_Obrigatória_Obrigatória_Não há_D_SA_1_90_90_3_3___
_BCT_Bacharelado em Ciência e Tecnologia_BC0103_Física Quântica_3_0_4_Obrigatória_Obrigatória_Não há_N_SA_1_90_90_3_3___
_BCT_Bacharelado em Ciência e Tecnologia_BC0103_Física Quântica_3_0_4_Obrigatória_Obrigatória_Não há_D_SB_1_90_90_3_3___
_BCT_Bacharelado em Ciência e Tecnologia_BC0103_Física Quântica_3_0_4_Obrigatória_Obrigatória_Não há_N_SB_1_90_90_3_3___
_BCT_Bacharelado em Ciência e Tecnologia_BC0104_Interações Atômicas e Moleculares_3_0_4_Obrigatória_Obrigatória_Estrutura da Matéria; Transformações Químicas; Física Quântica_D_SA_4_100_400_12_12___
_BCT_Bacharelado em Ciência e Tecnologia_BC0104_Interações Atômicas e Moleculares_3_0_4_Obrigatória_Obrigatória_Estrutura da Matéria; Transformações Químicas; Física Quântica_N_SA_4_100_400_12_12___
_BCT_Bacharelado em Ciência e Tecnologia_BC0104_Interações Atômicas e Moleculares_3_0_4_Obrigatória_Obrigatória_Estrutura da Matéria; Transformações Químicas; Física Quântica_D_SB_2_90_180_6_6___
_BCT_Bacharelado em Ciência e Tecnologia_BC0104_Interações Atômicas e Moleculares_3_0_4_Obrigatória_Obrigatória_Estrutura da Matéria; Transformações Químicas; Física Quântica_N_SB_2_90_180_6_6___
_BCT_Bacharelado em Ciência e Tecnologia_BC0205_Fenômenos Térmicos_3_1_4_Obrigatória_Obrigatória_Não há_D_SA_5_90_450_60_30_Seco__
_BCT_Bacharelado em Ciência e Tecnologia_BC0205_Fenômenos Térmicos_3_1_4_Obrigatória_Obrigatória_Não há_N_SA_5_90_450_60_30_Seco__
_BCT_Bacharelado em Ciência e Tecnologia_BC0205_Fenômenos Térmicos_3_1_4_Obrigatória_Obrigatória_Não há_D_SB_2_90_180_24_12_Seco__
_BCT_Bacharelado em Ciência e Tecnologia_BC0205_Fenômenos Térmicos_3_1_4_Obrigatória_Obrigatória_Não há_N_SB_2_90_180_24_12_Seco__
_BCT_Bacharelado em Ciência e Tecnologia_BC0208_Fenômenos Mecânicos_3_2_6_Obrigatória_Obrigatória_Não há_D_SA_2_90_180_30_18_Seco__
_BCT_Bacharelado em Ciência e Tecnologia_BC0208_Fenômenos Mecânicos_3_2_6_Obrigatória_Obrigatória_Não há_N_SA_2_90_180_30_18_Seco__
_BCT_Bacharelado em Ciência e Tecnologia_BC0208_Fenômenos Mecânicos_3_2_6_Obrigatória_Obrigatória_Não há_D_SB_1_90_90_15_9_Seco__
_BCT_Bacharelado em Ciência e Tecnologia_BC0208_Fenômenos Mecânicos_3_2_6_Obrigatória_Obrigatória_Não há_N_SB_1_90_90_15_15_Seco__
_BCT_Bacharelado em Ciência e Tecnologia_BC0304_Origem da Vida e Diversidade dos Seres Vivos_3_0_4_Obrigatória_Obrigatória_Não há_N_SA_1_90_90_3_3___
_BCT_Bacharelado em Ciência e Tecnologia_BC0304_Origem da Vida e Diversidade dos Seres Vivos_3_0_4_Obrigatória_Obrigatória_Não há_N_SB_1_90_90_3_3___
_BCT_Bacharelado em Ciência e Tecnologia_BC0306_Transformações nos Seres Vivos e Ambiente_3_0_4_Obrigatória_Obrigatória_Não há_D_SA_1_90_90_3_3___
_BCT_Bacharelado em Ciência e Tecnologia_BC0306_Transformações nos Seres Vivos e Ambiente_3_0_4_Obrigatória_Obrigatória_Não há_N_SA_1_90_90_3_3___
_BCT_Bacharelado em Ciência e Tecnologia_BC0306_Transformações nos Seres Vivos e Ambiente_3_0_4_Obrigatória_Obrigatória_Não há_D_SB_1_90_90_3_3___
_BCT_Bacharelado em Ciência e Tecnologia_BC0306_Transformações nos Seres Vivos e Ambiente_3_0_4_Obrigatória_Obrigatória_Não há_N_SB_1_90_90_3_3___
_BCT_Bacharelado em Ciência e Tecnologia_BC0307_Transformações Químicas_3_2_6_Obrigatória_Obrigatória_Não há_D_SA_5_90_450_75_45_Úmido__
_BCT_Bacharelado em Ciência e Tecnologia_BC0307_Transformações Químicas_3_2_6_Obrigatória_Obrigatória_Não há_N_SA_5_90_450_75_45_Úmido__
_BCT_Bacharelado em Ciência e Tecnologia_BC0307_Transformações Químicas_3_2_6_Obrigatória_Obrigatória_Não há_D_SB_2_90_180_30_18_Úmido__
_BCT_Bacharelado em Ciência e Tecnologia_BC0307_Transformações Químicas_3_2_6_Obrigatória_Obrigatória_Não há_N_SB_2_90_180_30_18_Úmido__
_BCT_Bacharelado em Ciência e Tecnologia_BC0308_Transformações Bioquímicas_3_2_6_Obrigatória_Obrigatória_Não há_D_SA_1_90_90_15_9_Úmido__
_BCT_Bacharelado em Ciência e Tecnologia_BC0308_Transformações Bioquímicas_3_2_6_Obrigatória_Obrigatória_Não há_N_SA_1_90_90_15_9_Úmido__
_BCT_Bacharelado em Ciência e Tecnologia_BC0308_Transformações Bioquímicas_3_2_6_Obrigatória_Obrigatória_Não há_D_SB_1_90_90_15_9_Úmido__
_BCT_Bacharelado em Ciência e Tecnologia_BC0308_Transformações Bioquímicas_3_2_6_Obrigatória_Obrigatória_Não há_N_SB_1_90_90_15_9_Úmido__
_BCT_Bacharelado em Ciência e Tecnologia_BC0402_Funções de Uma Variável_4_0_6_Obrigatória_Obrigatória_Bases Matemáticas_D_SA_1_90_90_4_4___
_BCT_Bacharelado em Ciência e Tecnologia_BC0402_Funções de Uma Variável_4_0_6_Obrigatória_Obrigatória_Bases Matemáticas_N_SA_2_90_180_8_8___
_BCT_Bacharelado em Ciência e Tecnologia_BC0402_Funções de Uma Variável_4_0_6_Obrigatória_Obrigatória_Bases Matemáticas_D_SB_1_90_90_4_4___
_BCT_Bacharelado em Ciência e Tecnologia_BC0402_Funções de Uma Variável_4_0_6_Obrigatória_Obrigatória_Bases Matemáticas_N_SB_2_90_180_8_8___
_BCT_Bacharelado em Ciência e Tecnologia_BC0404_Geometria Analítica_3_0_6_Obrigatória_Obrigatória_Não há_D_SA_1_90_90_3_3___
_BCT_Bacharelado em Ciência e Tecnologia_BC0404_Geometria Analítica_3_0_6_Obrigatória_Obrigatória_Não há_N_SA_1_90_90_3_3___
_BCT_Bacharelado em Ciência e Tecnologia_BC0404_Geometria Analítica_3_0_6_Obrigatória_Obrigatória_Não há_D_SB_1_90_90_3_3___
_BCT_Bacharelado em Ciência e Tecnologia_BC0404_Geometria Analítica_3_0_6_Obrigatória_Obrigatória_Não há_N_SB_1_90_90_3_3___
_BCT_Bacharelado em Ciência e Tecnologia_BC0405_Introdução às Equações Diferenciais Ordinárias_4_0_4_Obrigatória_Obrigatória_Funções de uma Variável_D_SA_1_90_90_4_4___
_BCT_Bacharelado em Ciência e Tecnologia_BC0405_Introdução às Equações Diferenciais Ordinárias_4_0_4_Obrigatória_Obrigatória_Funções de uma Variável_N_SA_1_90_90_4_4___
_BCT_Bacharelado em Ciência e Tecnologia_BC0405_Introdução às Equações Diferenciais Ordinárias_4_0_4_Obrigatória_Obrigatória_Funções de uma Variável_D_SB_1_90_90_4_4___
_BCT_Bacharelado em Ciência e Tecnologia_BC0405_Introdução às Equações Diferenciais Ordinárias_4_0_4_Obrigatória_Obrigatória_Funções de uma Variável_N_SB_1_90_90_4_4___
_BCT_Bacharelado em Ciência e Tecnologia_BC0406_Introdução à Probabilidade e à Estatística_3_0_4_Obrigatória_Obrigatória_Funções de uma variável_D_SA_1_90_90_3_3___
_BCT_Bacharelado em Ciência e Tecnologia_BC0406_Introdução à Probabilidade e à Estatística_3_0_4_Obrigatória_Obrigatória_Funções de uma variável_N_SA_1_90_90_3_3___
_BCT_Bacharelado em Ciência e Tecnologia_BC0406_Introdução à Probabilidade e à Estatística_3_0_4_Obrigatória_Obrigatória_Funções de uma variável_D_SB_1_90_90_3_3___
_BCT_Bacharelado em Ciência e Tecnologia_BC0406_Introdução à Probabilidade e à Estatística_3_0_4_Obrigatória_Obrigatória_Funções de uma variável_N_SB_1_90_90_3_3___
_BCT_Bacharelado em Ciência e Tecnologia_BC0407_Funções de Várias Variáveis_4_0_4_Obrigatória_Obrigatória_Geometria Analítica; Funções de uma Variável_D_SA_5_90_450_20_20___
_BCT_Bacharelado em Ciência e Tecnologia_BC0407_Funções de Várias Variáveis_4_0_4_Obrigatória_Obrigatória_Geometria Analítica; Funções de uma Variável_N_SA_5_90_450_20_20___
_BCT_Bacharelado em Ciência e Tecnologia_BC0407_Funções de Várias Variáveis_4_0_4_Obrigatória_Obrigatória_Geometria Analítica; Funções de uma Variável_D_SB_2_90_180_8_8___
_BCT_Bacharelado em Ciência e Tecnologia_BC0407_Funções de Várias Variáveis_4_0_4_Obrigatória_Obrigatória_Geometria Analítica; Funções de uma Variável_N_SB_2_90_180_8_8___
_BCT_Bacharelado em Ciência e Tecnologia_BC0504_Natureza da Informação_3_0_4_Obrigatória_Obrigatória_Bases Computacionais da Ciência_D_SA_1_90_90_3_3___
_BCT_Bacharelado em Ciência e Tecnologia_BC0504_Natureza da Informação_3_0_4_Obrigatória_Obrigatória_Bases Computacionais da Ciência_N_SA_1_90_90_3_3___
_BCT_Bacharelado em Ciência e Tecnologia_BC0504_Natureza da Informação_3_0_4_Obrigatória_Obrigatória_Bases Computacionais da Ciência_D_SB_1_90_90_3_3___
_BCT_Bacharelado em Ciência e Tecnologia_BC0504_Natureza da Informação_3_0_4_Obrigatória_Obrigatória_Bases Computacionais da Ciência_N_SB_1_90_90_3_3___
_BCT_Bacharelado em Ciência e Tecnologia_BC0506_Comunicação e Redes_3_0_4_Obrigatória_Obrigatória_Natureza da Informação; Processamento da Informação_D_SA_5_90_450_15_15_Informática__
_BCT_Bacharelado em Ciência e Tecnologia_BC0506_Comunicação e Redes_3_0_4_Obrigatória_Obrigatória_Natureza da Informação; Processamento da Informação_N_SA_5_90_450_15_15_Informática__
_BCT_Bacharelado em Ciência e Tecnologia_BC0506_Comunicação e Redes_3_0_4_Obrigatória_Obrigatória_Natureza da Informação; Processamento da Informação_D_SB_1_90_90_3_3_Informática__
_BCT_Bacharelado em Ciência e Tecnologia_BC0506_Comunicação e Redes_3_0_4_Obrigatória_Obrigatória_Natureza da Informação; Processamento da Informação_N_SB_1_90_90_3_3_Informática__
_BCT_Bacharelado em Ciência e Tecnologia_BC0602_Estrutura e Dinâmica Social_3_0_4_Obrigatória_Obrigatória_Não há_D_SA_1_90_90_3_3___
_BCT_Bacharelado em Ciência e Tecnologia_BC0602_Estrutura e Dinâmica Social_3_0_4_Obrigatória_Obrigatória_Não há_N_SA_1_90_90_3_3___
_BCT_Bacharelado em Ciência e Tecnologia_BC0602_Estrutura e Dinâmica Social_3_0_4_Obrigatória_Obrigatória_Não há_D_SB_2_110_220_6_6___
_BCT_Bacharelado em Ciência e Tecnologia_BC0602_Estrutura e Dinâmica Social_3_0_4_Obrigatória_Obrigatória_Não há_N_SB_2_110_220_6_6___
_BCT_Bacharelado em Ciência e Tecnologia_BC0603_Ciência, Tecnologia e Sociedade_3_0_4_Obrigatória_Obrigatória_Não há_D_SA_2_90_180_6_6___
_BCT_Bacharelado em Ciência e Tecnologia_BC0603_Ciência, Tecnologia e Sociedade_3_0_4_Obrigatória_Obrigatória_Não há_N_SA_2_90_180_6_6___
_BCT_Bacharelado em Ciência e Tecnologia_BC0603_Ciência, Tecnologia e Sociedade_3_0_4_Obrigatória_Obrigatória_Não há_D_SB_2_90_180_6_6___
_BCT_Bacharelado em Ciência e Tecnologia_BC0603_Ciência, Tecnologia e Sociedade_3_0_4_Obrigatória_Obrigatória_Não há_N_SB_2_90_180_6_6___
_BCT_Bacharelado em Ciência e Tecnologia_BC0207_Energia: Origens, Conversão e Uso_2_0_4_Obrigatória_Obrigatória_Não há_D_SA_1_90_90_2_2___
_BCT_Bacharelado em Ciência e Tecnologia_BC0207_Energia: Origens, Conversão e Uso_2_0_4_Obrigatória_Obrigatória_Não há_N_SA_1_90_90_2_2___
_BCT_Bacharelado em Ciência e Tecnologia_BC0207_Energia: Origens, Conversão e Uso_2_0_4_Obrigatória_Obrigatória_Não há_D_SB_1_90_90_2_2___
_BCT_Bacharelado em Ciência e Tecnologia_BC0207_Energia: Origens, Conversão e Uso_2_0_4_Obrigatória_Obrigatória_Não há_N_SB_1_90_90_2_2___
_BCB_Bacharelado em Ciências Biológicas_BC1604_Bioética_2_0_2_Obrigatória_Obrigatória_Não há_D_SA_1_30_30_2_2___
_BCB_Bacharelado em Ciências Biológicas_BC1604_Bioética_2_0_2_Obrigatória_Obrigatória_Não há_N_SA_1_30_30_2_2___
_BCB_Bacharelado em Ciências Biológicas_NH1903_Biologia Animal III_3_2_3_Obrigatória_Obrigatória_Sistemática e Biogeografia; Biologia Animal II_D_SA_1_30_30_5_5_ÚMIDO_SEMANAL_
_BCB_Bacharelado em Ciências Biológicas_NH1903_Biologia Animal III_3_2_3_Obrigatória_Obrigatória_Sistemática e Biogeografia; Biologia Animal II_N_SA_1_30_30_5_5_ÚMIDO_SEMANAL_
_BCB_Bacharelado em Ciências Biológicas_NH1902_Biologia Vegetal III_3_2_3_Obrigatória_Obrigatória_Biologia Vegetal II, Genética Geral, Genética Molecular_D_SA_1_30_30_5_5_ÚMIDO_SEMANAL_
_BCB_Bacharelado em Ciências Biológicas_NH1902_Biologia Vegetal III_3_2_3_Obrigatória_Obrigatória_Biologia Vegetal II, Genética Geral, Genética Molecular_N_SA_1_30_30_5_5_ÚMIDO_SEMANAL_
_BCB_Bacharelado em Ciências Biológicas_BC1315_Genética Geral_3_2_5_Obrigatória_Obrigatória_Biologia Celular_D_SA_1_30_30_5_5_ÚMIDO_SEMANAL_
_BCB_Bacharelado em Ciências Biológicas_BC1315_Genética Geral_3_2_5_Obrigatória_Obrigatória_Biologia Celular_N_SA_1_30_30_5_5_ÚMIDO_SEMANAL_
_BCB_Bacharelado em Ciências Biológicas_NH1603_Geologia e Paleontologia_2_2_4_Obrigatória_Obrigatória_Origem da Vida e Diversidade dos Seres Vivos; Sistemática e Biogeografia_D_SA_1_30_30_4_4_ÚMIDO_SEMANAL_
_BCB_Bacharelado em Ciências Biológicas_NH1603_Geologia e Paleontologia_2_2_4_Obrigatória_Obrigatória_Origem da Vida e Diversidade dos Seres Vivos; Sistemática e Biogeografia_N_SA_1_30_30_4_4_ÚMIDO_SEMANAL_
_BCB_Bacharelado em Ciências Biológicas_BC1606_Microbiologia I_4_2_5_Obrigatória_Obrigatória_Transformações dos Seres Vivos e Ambiente; Biologia Celular; Bioquímica Funcional_D_SA_1_30_30_6_6_ÚMIDO_SEMANAL_
_BCB_Bacharelado em Ciências Biológicas_BC1606_Microbiologia I_4_2_5_Obrigatória_Obrigatória_Transformações dos Seres Vivos e Ambiente; Biologia Celular; Bioquímica Funcional_N_SA_1_30_30_6_6_ÚMIDO_SEMANAL_
_BCB_Bacharelado em Ciências Biológicas_BC1322_Sistemas Biológicos II_4_2_4_Obrigatória_Obrigatória_Biologia Celular; Sistemas Biológicos I_D_SA_1_30_30_6_6_ÚMIDO_SEMANAL_
_BCB_Bacharelado em Ciências Biológicas_BC1322_Sistemas Biológicos II_4_2_4_Obrigatória_Obrigatória_Biologia Celular; Sistemas Biológicos I_N_SA_1_30_30_6_6_ÚMIDO_SEMANAL_
_BCB_Bacharelado em Ciências Biológicas_NH1602_Sistemática e Biogeografia_2_2_4_Obrigatória_Obrigatória_Origem da Vida e Diversidade dos Seres Vivos_D_SA_1_30_30_4_4_INFORMÁTICA_SEMANAL_
_BCB_Bacharelado em Ciências Biológicas_NH1602_Sistemática e Biogeografia_2_2_4_Obrigatória_Obrigatória_Origem da Vida e Diversidade dos Seres Vivos_N_SA_1_30_30_4_4_INFORMÁTICA_SEMANAL_
_BCB_Bacharelado em Ciências Biológicas_NH1017_Trabalho de Conclusão de Curso em Biologia_2_0_2_Obrigatória_Obrigatória_Conclusão do BC&T; disciplinas obrigatórias do curso_D_SA_1_30_30_2_2___
_BCB_Bacharelado em Ciências Biológicas_NH1017_Trabalho de Conclusão de Curso em Biologia_2_0_2_Obrigatória_Obrigatória_Conclusão do BC&T; disciplinas obrigatórias do curso_N_SA_1_30_30_2_2___
_BCB_Bacharelado em Ciências Biológicas_NH1002_Astrobiologia_2_0_2_Opção Limitada_Opção Limitada_Origem da Vida e Diversidade dos Seres Vivos; Transformações Bioquímicas_D_SA_1_30_30_2_2___
_BCB_Bacharelado em Ciências Biológicas_NH1002_Astrobiologia_2_0_2_Opção Limitada_Opção Limitada_Origem da Vida e Diversidade dos Seres Vivos; Transformações Bioquímicas_N_SA_1_30_30_2_2___
_BCB_Bacharelado em Ciências Biológicas_BC1327_Conservação da Biodiversidade_4_0_4_Opção Limitada_Opção Limitada_Transformações dos Seres Vivos; Práticas de Ecologia_D_SA_1_30_30_4_4___
_BCB_Bacharelado em Ciências Biológicas_BC1327_Conservação da Biodiversidade_4_0_4_Opção Limitada_Opção Limitada_Transformações dos Seres Vivos; Práticas de Ecologia_N_SA_1_30_30_4_4___
_BCB_Bacharelado em Ciências Biológicas_NH1012_Parasitologia_3_0_3_Opção Limitada_Opção Limitada_Biologia Animal I; Biologia Animal II_D_SA_1_30_30_3_3___
_BCB_Bacharelado em Ciências Biológicas_NH1012_Parasitologia_3_0_3_Opção Limitada_Opção Limitada_Biologia Animal I; Biologia Animal II_N_SA_1_30_30_3_3___
_BCB_Bacharelado em Ciências Biológicas_NH1006_Ecologia Vegetal_4_0_4_Opção Limitada_Opção Limitada_Transformações dos Seres Vivos; Práticas de Ecologia_D_SA_1_30_30_4_4___
_BCB_Bacharelado em Ciências Biológicas_NH1016_Toxicologia_4_2_4_Opção Limitada_Opção Limitada_Transformações Bioquímicas_N_SA_1_30_30_6_6___
_BCB_Bacharelado em Ciências Biológicas_NH1011_Evolução Molecular_3_0_3_Opção Limitada_Opção Limitada_Origem da Vida e Diversidade dos Seres Vivos; Genética Geral; Genética Molelcular; Evolução_D_SA_1_30_30_3_3_ÚMIDO__
_BCH_Bacharelado em Ciências e Humanidades_BC0002_Projeto Dirigido_0_2_10_Obrigatória_Obrigatória_Não há_D_SB_2_45_90_4_4___
_BCH_Bacharelado em Ciências e Humanidades_BC0002_Projeto Dirigido_0_2_10_Obrigatória_Obrigatória_Não há_N_SB_2_45_90_4_4___
_BCH_Bacharelado em Ciências e Humanidades_BC0004_Bases Epistemológicas da Ciência Moderna_3_0_4_Obrigatória_Obrigatória_Não há_D_SB_2_100_200_6_6___
_BCH_Bacharelado em Ciências e Humanidades_BC0004_Bases Epistemológicas da Ciência Moderna_3_0_4_Obrigatória_Obrigatória_Não há_N_SB_2_100_200_6_6___
_BCH_Bacharelado em Ciências e Humanidades_BC0102_Estrutura da Matéria_3_0_4_Obrigatória_Obrigatória_Não há_D_SB_2_120_240_6_6___
_BCH_Bacharelado em Ciências e Humanidades_BC0102_Estrutura da Matéria_3_0_4_Obrigatória_Obrigatória_Não há_N_SB_2_120_240_6_6___
_BCH_Bacharelado em Ciências e Humanidades_BH0204_Conhecimento e Ética_4_0_4_Obrigatória_Obrigatória_Não há_D_SB_2_100_200_8_8___
_BCH_Bacharelado em Ciências e Humanidades_BH0204_Conhecimento e Ética_4_0_4_Obrigatória_Obrigatória_Não há_N_SB_2_100_200_8_8___
_BCH_Bacharelado em Ciências e Humanidades_BH0301_Território e Sociedade_4_0_4_Obrigatória_Obrigatória_Não há_D_SB_2_100_200_8_8___
_BCH_Bacharelado em Ciências e Humanidades_BH0301_Território e Sociedade_4_0_4_Obrigatória_Obrigatória_Não há_N_SB_2_100_200_8_8___
_BCH_Bacharelado em Ciências e Humanidades_BC0406_Introdução à Probabilidade e à Estatística_3_0_4_Obrigatória_Obrigatória_Funções de uma variável_D_SB_2_100_200_6_6___
_BCH_Bacharelado em Ciências e Humanidades_BC0406_Introdução à Probabilidade e à Estatística_3_0_4_Obrigatória_Obrigatória_Funções de uma variável_N_SB_2_100_200_6_6___
